class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
mountain,0.506936014,0.245915577,-0.26281321,0.99951148,0.512021542,0.23224844,-0.242947385,0.999192238,0.514580965,0.232317567,-0.242887571,0.998798728,0.51776439,0.232568815,-0.242940158,0.999024928,0.503108144,0.232437238,-0.24460496,0.999069691,0.499454618,0.232681707,-0.244685516,0.99878186,0.495432585,0.232650414,-0.244713619,0.99912709,0.52367878,0.239944518,-0.141983315,0.998213708,0.489601314,0.23593457,-0.150818527,0.998867035,0.51192224,0.261630327,-0.225467756,0.998446047,0.500895202,0.259530902,-0.227904677,0.99838829,0.54035449,0.306896001,-0.108421706,0.99495542,0.470482945,0.295643836,-0.141993001,0.996958554,0.545117736,0.186215401,-0.134295836,0.984551847,0.464856982,0.193327487,-0.216100961,0.994423985,0.533475101,0.080675162,-0.136939928,0.959425449,0.478822619,0.096514352,-0.227735892,0.972873271,0.530507267,0.063191868,-0.160450429,0.882178903,0.484369785,0.079702258,-0.260751188,0.915922403,0.525400519,0.063250534,-0.160373136,0.872735977,0.488672614,0.079728432,-0.251213759,0.90627414,0.52473706,0.069574617,-0.141758069,0.877787292,0.488640904,0.084550291,-0.230045676,0.908972442,0.521076202,0.539812028,0.008869541,0.999200344,0.474329233,0.536753058,-0.009024324,0.99914366,0.509291947,0.699794948,0.043074608,0.95440793,0.474691242,0.702347577,0.030043555,0.974287629,0.500213385,0.845254123,0.260887146,0.948931634,0.47778669,0.844961941,0.240949571,0.966380596,0.49661541,0.86085391,0.277920127,0.827551961,0.476217389,0.859784842,0.257066399,0.769686162,0.507959068,0.894595325,0.174453735,0.923807621,0.476777554,0.893830299,0.146848902,0.938472033
mountain,0.506975591,0.245904565,-0.279748082,0.999504209,0.512069345,0.232213929,-0.260490119,0.999180913,0.514628112,0.232272103,-0.260427326,0.998782694,0.517807901,0.232512161,-0.260481328,0.999013424,0.503151774,0.23242718,-0.262509704,0.999055266,0.499487221,0.232675508,-0.262590349,0.998762131,0.495457649,0.232644677,-0.262626976,0.999111831,0.523710966,0.239881992,-0.159914881,0.998192489,0.489623457,0.235902846,-0.169585913,0.998843908,0.511967421,0.261604816,-0.242194697,0.998430192,0.500921607,0.259504676,-0.245168418,0.998363972,0.540376961,0.306894094,-0.124808699,0.99499464,0.470487624,0.295557857,-0.159293756,0.996930778,0.545130789,0.186155841,-0.151592165,0.98451221,0.464924008,0.19321543,-0.232834354,0.994316041,0.533477008,0.080490358,-0.156628534,0.959158719,0.478817761,0.096429847,-0.243902341,0.972187757,0.530527532,0.062922336,-0.179810554,0.881506145,0.483602047,0.079699881,-0.275964141,0.914262116,0.525401771,0.062997706,-0.179864287,0.872052133,0.488658488,0.079678886,-0.267222434,0.904458225,0.52473861,0.069256976,-0.161361411,0.87722224,0.488635093,0.084474437,-0.246282265,0.907357275,0.521079302,0.539806664,0.008953165,0.999196589,0.47432971,0.536750376,-0.0091118,0.999136746,0.50928092,0.699732006,0.044642963,0.953407228,0.474703908,0.702349842,0.031376284,0.973708034,0.500227988,0.845170915,0.261158496,0.94799304,0.477795124,0.8449561,0.241191193,0.965733469,0.496626765,0.860718489,0.278046131,0.82543236,0.476222485,0.859769642,0.257201463,0.767695546,0.507922053,0.894575179,0.174584255,0.922596157,0.476748109,0.893838704,0.147212416,0.937477529
mountain,0.507018805,0.245892778,-0.2893911,0.999498665,0.512125373,0.232182741,-0.270100147,0.999171972,0.514678478,0.232242212,-0.270035088,0.99876976,0.517852485,0.23248668,-0.270086437,0.999003291,0.503203273,0.23239553,-0.272518307,0.999046683,0.49952513,0.232643083,-0.272599787,0.998751462,0.495482385,0.232610032,-0.272638679,0.999103367,0.523731351,0.239878193,-0.168571278,0.998168886,0.489638448,0.23585844,-0.17976819,0.998828232,0.512001514,0.261591047,-0.2513237,0.998410046,0.500941932,0.259479135,-0.254817992,0.998340607,0.540390015,0.306894928,-0.131424814,0.994983077,0.470484316,0.295484394,-0.169698924,0.996899843,0.54514432,0.186200932,-0.159472942,0.984374583,0.464971364,0.193150356,-0.245973244,0.994264185,0.533488035,0.080429055,-0.167577386,0.958792567,0.478875667,0.096338876,-0.257504553,0.971834838,0.530550301,0.062783539,-0.191086903,0.88053453,0.484205782,0.079602242,-0.289639622,0.913299501,0.525416374,0.062840648,-0.19124271,0.871041536,0.488669664,0.079607762,-0.28055504,0.90337503,0.524841309,0.069011703,-0.172414869,0.876328826,0.488651574,0.084362775,-0.259549081,0.906308889,0.521082103,0.539779603,0.00914218,0.999188066,0.474330068,0.536738694,-0.009307275,0.999129295,0.509251952,0.699636936,0.047111873,0.952741742,0.47470659,0.702348053,0.032885607,0.973338664,0.500287533,0.845098794,0.261454582,0.947374701,0.477795213,0.84495759,0.241119236,0.965363145,0.496686995,0.860547721,0.278140336,0.823848844,0.476220548,0.859759271,0.257093877,0.766646862,0.507914305,0.894560575,0.174557492,0.921849251,0.4765881,0.89386487,0.147066265,0.936933577
mountain,0.507082462,0.245885745,-0.26661548,0.99949342,0.51218003,0.232162014,-0.246360451,0.999163091,0.51472801,0.232211992,-0.24629955,0.998755515,0.517898679,0.232449308,-0.246353254,0.998992383,0.503268182,0.232390717,-0.248935923,0.999033451,0.499587506,0.232639417,-0.249013022,0.998734534,0.495537817,0.232606828,-0.249040619,0.999091923,0.523762941,0.239850059,-0.143944487,0.998168111,0.489679039,0.235843539,-0.15580456,0.998820305,0.512058318,0.261546582,-0.228582934,0.998402953,0.501007497,0.25944984,-0.232264981,0.998329937,0.54042089,0.306895792,-0.109242551,0.995092452,0.470487535,0.295474678,-0.148053676,0.996918857,0.545189679,0.186208084,-0.133723944,0.984322369,0.46499905,0.193144321,-0.223052487,0.994218409,0.533496916,0.080377527,-0.136652783,0.958756387,0.478894621,0.096261717,-0.234290525,0.971577764,0.530553877,0.062639557,-0.160312772,0.880549252,0.484484017,0.07947012,-0.267363876,0.912676871,0.525421739,0.062680297,-0.160220623,0.871130884,0.488663942,0.079492606,-0.25798589,0.902726591,0.524846196,0.068824373,-0.141517445,0.876472592,0.488648713,0.084251851,-0.23660329,0.905738175,0.521084547,0.539813817,0.009163286,0.999200106,0.474332094,0.536785066,-0.009326437,0.999135733,0.50925076,0.699651003,0.045976095,0.952798665,0.474718213,0.702451527,0.031831313,0.973107994,0.500291526,0.845100224,0.261386812,0.947266817,0.477795035,0.844937861,0.241097182,0.965252459,0.49669677,0.86054188,0.278029144,0.823657453,0.476217926,0.859676182,0.257025898,0.766700268,0.507910013,0.894595146,0.174343064,0.921602488,0.476563871,0.893896043,0.146965981,0.936788976
mountain,0.507130504,0.245878205,-0.267610192,0.999490798,0.512224734,0.232135907,-0.247528166,0.999159276,0.514769554,0.232168302,-0.247467309,0.998749375,0.517934442,0.232386038,-0.247521445,0.998987019,0.503323138,0.232387975,-0.249957755,0.999030352,0.499645859,0.232637182,-0.250035912,0.998730361,0.495598197,0.232604146,-0.250064105,0.999088764,0.523779213,0.239796385,-0.145508632,0.998165429,0.489721566,0.235831872,-0.156643853,0.998816371,0.512107015,0.26149869,-0.229716867,0.998398423,0.50106287,0.259421647,-0.233202055,0.998325586,0.540441453,0.306895107,-0.110812731,0.995117128,0.470490158,0.295409083,-0.148490086,0.996919096,0.545188963,0.186608195,-0.136546656,0.984361708,0.465005755,0.193134323,-0.223215133,0.994211972,0.533507168,0.080373518,-0.140372053,0.958890915,0.478901237,0.095941998,-0.234926164,0.971660733,0.53056103,0.06251923,-0.164181828,0.880851805,0.484631658,0.078991048,-0.268217146,0.91285181,0.525430322,0.062540576,-0.164213598,0.87145406,0.488654196,0.079038568,-0.258571118,0.902903855,0.524850786,0.06869904,-0.145309433,0.876796901,0.488634318,0.083886422,-0.237083629,0.905864596,0.521064341,0.539884746,0.009087538,0.999200881,0.474326462,0.536833405,-0.009250155,0.999137044,0.509234071,0.699637115,0.045914203,0.952859998,0.474718362,0.702470005,0.032234501,0.973039091,0.500296652,0.845056236,0.26135239,0.947188973,0.477797151,0.844977438,0.241169825,0.965334654,0.496706873,0.860497892,0.278027207,0.823688447,0.476220965,0.859716177,0.257053018,0.767858744,0.50790292,0.894594729,0.17437537,0.921447456,0.476296008,0.894061267,0.147000268,0.936901748
mountain,0.50722003,0.245880663,-0.250082254,0.999491096,0.51229912,0.232128218,-0.228997156,0.999160409,0.514851272,0.232145235,-0.228939384,0.998747468,0.518024027,0.232343629,-0.228990078,0.998986006,0.503404677,0.232394204,-0.23121725,0.999032021,0.499735713,0.232645988,-0.231289417,0.998731136,0.495694786,0.232613191,-0.231315985,0.999091387,0.52383399,0.239735827,-0.125260457,0.99817735,0.489767373,0.235806406,-0.135523543,0.998826563,0.51219672,0.261470169,-0.211891323,0.998403788,0.501143932,0.259393781,-0.215106368,0.998335242,0.540450335,0.306895792,-0.091866791,0.995200396,0.470496774,0.295189261,-0.129702643,0.996971846,0.545181274,0.18703115,-0.117282763,0.984263837,0.465016276,0.193139836,-0.207589284,0.994244695,0.533509433,0.080388121,-0.119525634,0.958987534,0.478975385,0.095407762,-0.220146552,0.971960187,0.530562103,0.062487368,-0.1431797,0.881190896,0.484870464,0.078177616,-0.253734887,0.91364646,0.52542603,0.062515698,-0.142626241,0.871823788,0.488654017,0.078307323,-0.243212476,0.903745949,0.524829507,0.068688117,-0.124234781,0.877184093,0.488634318,0.083323322,-0.222063631,0.906591117,0.521047592,0.539905131,0.009148937,0.999213219,0.474326491,0.536858261,-0.00930531,0.999149501,0.509221017,0.69963783,0.045192424,0.952928483,0.474718451,0.702561796,0.030185303,0.973078489,0.500291169,0.8449893,0.261280954,0.947046399,0.477797717,0.845144451,0.239863902,0.965505481,0.496674657,0.860482633,0.277989924,0.824811101,0.476197392,0.860043585,0.255858898,0.769449472,0.50796175,0.894476175,0.174534932,0.921266198,0.476208746,0.894234359,0.14527975,0.937094867
mountain,0.507288516,0.245802209,-0.227837443,0.999492347,0.512363315,0.232017621,-0.206239238,0.999163985,0.514923155,0.231988505,-0.206182525,0.998749733,0.518102646,0.23213309,-0.206234485,0.998988509,0.503480852,0.232348442,-0.20832631,0.99903357,0.499825597,0.232604682,-0.208394736,0.998731971,0.495798171,0.232572541,-0.208412334,0.999094725,0.523873389,0.239432052,-0.102602452,0.998209238,0.489836365,0.235646129,-0.112294681,0.998842597,0.51226902,0.261236578,-0.18997927,0.998420298,0.501202583,0.259199768,-0.19299911,0.99835521,0.540458143,0.30687651,-0.071931772,0.995341897,0.470509827,0.294976443,-0.107811376,0.997046709,0.545134366,0.187076792,-0.095643662,0.98421973,0.465024352,0.193099439,-0.185411617,0.994269431,0.533499181,0.080375411,-0.094098739,0.959165454,0.479017973,0.094790675,-0.198208988,0.972149611,0.530557215,0.062431093,-0.117938377,0.881771863,0.485054791,0.077461667,-0.232168734,0.914198399,0.525399506,0.062479392,-0.116916932,0.872477412,0.488661081,0.077630945,-0.2214939,0.904345453,0.524775624,0.068651423,-0.098697178,0.877846837,0.488637686,0.082759686,-0.200336576,0.907180667,0.521045923,0.539880574,0.009150674,0.999233305,0.474332094,0.536850393,-0.009306778,0.99916774,0.509220243,0.699623644,0.041269612,0.953346074,0.474728465,0.702568769,0.026907494,0.973160863,0.500278831,0.844850481,0.260480136,0.947155714,0.477798253,0.845176876,0.238189712,0.965665698,0.496635437,0.860298455,0.277494133,0.826164067,0.476186067,0.860090792,0.254372627,0.770849586,0.507967889,0.894145906,0.174321979,0.92121172,0.476191163,0.894308507,0.143250689,0.937150478
mountain,0.507352054,0.24563612,-0.220117569,0.999496937,0.512420058,0.231780529,-0.198229969,0.999172211,0.514983773,0.231694505,-0.198172212,0.998759329,0.518166304,0.231777981,-0.198225304,0.998996377,0.503542662,0.232198477,-0.20028834,0.999039352,0.499891788,0.232466832,-0.200357437,0.998739302,0.495865792,0.232441127,-0.200369343,0.999102712,0.523900509,0.239014134,-0.093836524,0.998252809,0.489871919,0.235414311,-0.103406265,0.998866439,0.512338042,0.260978222,-0.182095468,0.998445749,0.501249015,0.258990467,-0.185056522,0.998385191,0.540464699,0.306808501,-0.063088834,0.995507658,0.470531106,0.294625014,-0.098488107,0.997136295,0.545051873,0.187038228,-0.085246116,0.984221697,0.46504879,0.19285053,-0.174980715,0.994326353,0.533499479,0.080349803,-0.081654876,0.959293604,0.479041785,0.094200075,-0.187352553,0.972413063,0.530565321,0.062400613,-0.105718076,0.882130504,0.485177696,0.076967783,-0.221486866,0.914903045,0.525399983,0.062475096,-0.104717799,0.872912705,0.488661498,0.077151656,-0.211019978,0.905130565,0.524768233,0.068635039,-0.086351819,0.878362238,0.488636106,0.082321033,-0.18969211,0.907994568,0.521048546,0.539730191,0.009151234,0.999258697,0.474342316,0.536639452,-0.009305078,0.999190271,0.509218991,0.699574709,0.036061049,0.953968287,0.474729478,0.702552795,0.02355768,0.973294973,0.500297844,0.84484309,0.257297128,0.947567642,0.477797896,0.845185041,0.236033723,0.965881944,0.49663341,0.860259056,0.274618268,0.828063965,0.476157278,0.860091627,0.252323836,0.772217512,0.507977247,0.894163549,0.170816407,0.921506345,0.476221859,0.894354045,0.140316591,0.93729037
mountain,0.507421196,0.245527402,-0.231020033,0.999499559,0.512462497,0.231656477,-0.20960547,0.999177158,0.515028119,0.231536821,-0.20954828,0.998765111,0.51821053,0.231578767,-0.20960094,0.999001026,0.50359422,0.232115611,-0.211659625,0.999043107,0.499952585,0.232388839,-0.211730629,0.998743117,0.495936304,0.232365057,-0.211749047,0.999106646,0.523923576,0.238687098,-0.105693273,0.998277545,0.489933699,0.235303268,-0.115197301,0.998879194,0.512416661,0.26079157,-0.192967042,0.998458505,0.50132376,0.258843631,-0.195928663,0.998399496,0.540469587,0.306758791,-0.074040972,0.995614529,0.470587879,0.294457704,-0.108990937,0.997189164,0.544995487,0.186478689,-0.098328352,0.984208465,0.465091199,0.192635402,-0.185656965,0.994344473,0.533500135,0.080235355,-0.098326989,0.959419966,0.479045868,0.093710899,-0.198593646,0.972577989,0.530569971,0.062303443,-0.122476958,0.882462025,0.485245943,0.076493368,-0.232442901,0.915341139,0.525400341,0.062431823,-0.121796913,0.873296082,0.488660783,0.076680578,-0.222091898,0.90560478,0.524762273,0.068561025,-0.103082545,0.878765583,0.488632321,0.081907444,-0.200801805,0.908446789,0.521048188,0.539627194,0.009150941,0.999272525,0.474345922,0.536529601,-0.009303388,0.999202371,0.509206057,0.699386418,0.036680933,0.954091966,0.474727482,0.702548683,0.024282932,0.973261535,0.500283301,0.844768941,0.257186353,0.947573066,0.477765322,0.845185816,0.236028776,0.96593076,0.496582597,0.860223353,0.274439812,0.829046607,0.476062059,0.860090077,0.252255857,0.77297008,0.507976472,0.894094229,0.170610175,0.921395719,0.476098925,0.894360125,0.140344486,0.937270284
mountain,0.507509232,0.245429084,-0.22389695,0.999500871,0.512532949,0.231436178,-0.201996848,0.999180138,0.515110731,0.231252328,-0.201939017,0.998767138,0.518310428,0.231222704,-0.20199281,0.999002218,0.50364095,0.232014105,-0.204026446,0.999044299,0.499991328,0.232309982,-0.20409748,0.998744309,0.495970428,0.232298627,-0.204111993,0.999110162,0.523996174,0.238159344,-0.097205624,0.99830842,0.489952832,0.235168144,-0.106470793,0.998898506,0.512522161,0.260623604,-0.185680136,0.998473465,0.501389086,0.258764148,-0.188543648,0.99842006,0.540506542,0.306739777,-0.066633381,0.995736599,0.470590979,0.294330865,-0.101429805,0.997264266,0.544989824,0.185389206,-0.090592824,0.984178483,0.465106875,0.192403212,-0.17909877,0.994405925,0.533519626,0.080035724,-0.088381343,0.959320962,0.479500532,0.09287367,-0.190239593,0.972783089,0.530652463,0.06223597,-0.112884544,0.882241547,0.485580117,0.075803928,-0.22438395,0.915792346,0.525448203,0.062406857,-0.111940086,0.873101354,0.488794208,0.075835384,-0.213423297,0.906113803,0.524926424,0.06845887,-0.093155764,0.878679395,0.488682091,0.081194311,-0.192362949,0.908996344,0.521050096,0.539628625,0.009123435,0.999292195,0.474349737,0.536529958,-0.009268952,0.999221265,0.509184301,0.699380577,0.035828911,0.954444826,0.474706054,0.702603638,0.024449944,0.97317946,0.500248432,0.84475714,0.257242322,0.947613239,0.477752954,0.845355332,0.236920983,0.965824485,0.496534139,0.860216439,0.274675608,0.830075502,0.476035625,0.860265493,0.253401339,0.773079634,0.507973552,0.894143999,0.170689359,0.921135128,0.476045132,0.894482195,0.140864387,0.936897933
mountain,0.507627785,0.245191798,-0.230452001,0.999497831,0.512603104,0.231197283,-0.209336638,0.999175847,0.515185118,0.230988428,-0.209278718,0.99875927,0.51838994,0.230931327,-0.209331647,0.9989959,0.503712893,0.231830224,-0.211227521,0.999039769,0.500065982,0.23214896,-0.211298823,0.998738468,0.496046871,0.232159808,-0.211317256,0.999107957,0.524036109,0.237863138,-0.106000811,0.998312116,0.490017354,0.235047325,-0.115019768,0.998903096,0.512640297,0.260332793,-0.192674384,0.998465359,0.501491606,0.25855729,-0.19542782,0.998416781,0.540528178,0.30673793,-0.074603781,0.995772958,0.470595568,0.294248462,-0.108005911,0.997291684,0.544981599,0.184947118,-0.099478081,0.984125197,0.465156615,0.192319945,-0.181088656,0.994464815,0.533547044,0.07989718,-0.0990569,0.959219337,0.479986101,0.092417099,-0.195804998,0.972997248,0.530716598,0.062157337,-0.123146646,0.881934226,0.485910654,0.075427808,-0.229405254,0.916167855,0.525528967,0.062371433,-0.122290425,0.872795224,0.488965601,0.075318955,-0.220011652,0.906505466,0.525098145,0.068364486,-0.103718571,0.878439546,0.488783866,0.080754966,-0.198542744,0.909325242,0.52105087,0.539582014,0.009183662,0.999297798,0.474349767,0.536455929,-0.009324756,0.999227881,0.509185016,0.699377537,0.036152396,0.954653978,0.474706113,0.70264864,0.024490481,0.973231852,0.500247836,0.844770253,0.257267714,0.947567642,0.47775054,0.845754385,0.23677367,0.965889871,0.49653101,0.860319853,0.274733484,0.830652475,0.476031065,0.860747755,0.253176093,0.773407817,0.508024633,0.894160092,0.170722857,0.920931876,0.476058304,0.894772589,0.140544385,0.936859846
mountain,0.507693291,0.244978309,-0.231360659,0.999495089,0.51265043,0.231047094,-0.209792852,0.999171853,0.515240192,0.230835035,-0.209734574,0.998751938,0.518446803,0.230773404,-0.209786415,0.998990059,0.503768623,0.231675982,-0.211886987,0.99903512,0.500138044,0.231993556,-0.211957872,0.998732626,0.496146083,0.232008263,-0.211978227,0.999105871,0.524060965,0.237685964,-0.105913758,0.998318315,0.490100682,0.234892622,-0.115432203,0.998908281,0.512713075,0.260037035,-0.193414629,0.998463511,0.501552045,0.258267194,-0.196344376,0.998418987,0.540533245,0.306736231,-0.075629376,0.995830894,0.470602632,0.294131458,-0.110573553,0.997326791,0.54498136,0.184957519,-0.102368549,0.984040141,0.465179473,0.192313209,-0.187293574,0.994551897,0.53367573,0.079878174,-0.103716969,0.959154963,0.480195731,0.092129923,-0.199881449,0.973383427,0.530987024,0.062100839,-0.128098726,0.881834209,0.486032724,0.075152755,-0.233605355,0.917050123,0.526031554,0.062354621,-0.127353325,0.872670889,0.489060581,0.074987687,-0.223156035,0.907443106,0.525378585,0.068344288,-0.108504198,0.87845242,0.488844246,0.080497794,-0.202085197,0.910214067,0.521070957,0.539550722,0.009150276,0.999306858,0.474357814,0.536454797,-0.009286796,0.999238372,0.509178996,0.69937253,0.035923172,0.955126524,0.47470668,0.702785432,0.024735559,0.973383486,0.500256896,0.844765842,0.25788492,0.94762063,0.477712065,0.846027672,0.237403274,0.965990543,0.496540606,0.860317171,0.275552988,0.831029117,0.475993246,0.860936105,0.253855705,0.774004579,0.508024216,0.894235849,0.171411067,0.920865953,0.475949526,0.89497155,0.140971437,0.936898172
mountain,0.507808268,0.244953036,-0.248567998,0.999487936,0.512735546,0.230985776,-0.227473602,0.999159634,0.515338123,0.230759576,-0.227412254,0.998733699,0.51856488,0.23068893,-0.227463529,0.998974562,0.503832936,0.231634066,-0.229910448,0.999021053,0.500195563,0.231952861,-0.229987353,0.998715878,0.496196598,0.231968805,-0.230016842,0.999094307,0.524144292,0.237539291,-0.12356136,0.998293281,0.490128249,0.234802112,-0.134545803,0.998896897,0.512825251,0.259977669,-0.210292608,0.998440981,0.501632869,0.25821802,-0.213671118,0.998398066,0.540547967,0.306698412,-0.090795614,0.995827913,0.470612824,0.294047832,-0.129654422,0.997320533,0.544986904,0.18470569,-0.119010113,0.983905852,0.465219349,0.192202911,-0.210285097,0.994584203,0.533793569,0.079742268,-0.122774325,0.958882332,0.480390161,0.091815032,-0.219596922,0.973498642,0.531105697,0.062011059,-0.1470384,0.881158113,0.486185014,0.074945875,-0.252628654,0.917218029,0.526263356,0.062289689,-0.146373674,0.871942103,0.489145964,0.07475929,-0.241741627,0.907608628,0.525537252,0.068243943,-0.127604738,0.877865851,0.488894135,0.080274008,-0.221301228,0.910384774,0.521122158,0.539437711,0.009200596,0.99930656,0.474398971,0.53639251,-0.009337851,0.999237895,0.509192169,0.699219286,0.037060894,0.954955995,0.474739671,0.702771842,0.025612922,0.973180652,0.500314176,0.844653189,0.259056896,0.947347343,0.477746069,0.845969856,0.238452151,0.965738177,0.496585548,0.860202789,0.276600301,0.830487669,0.476022333,0.860888004,0.254859626,0.773154259,0.508020878,0.8941558,0.172524989,0.920404732,0.475984126,0.894962251,0.142550841,0.936484218
mountain,0.50789386,0.244884357,-0.248607591,0.999480128,0.51282835,0.230858862,-0.227586418,0.999147415,0.515441,0.230639711,-0.227527395,0.998714924,0.518692911,0.23058261,-0.22758019,0.998961508,0.503893852,0.231478333,-0.229980379,0.999004245,0.500240505,0.231784657,-0.230056182,0.99869293,0.496221989,0.23179467,-0.230084449,0.999078512,0.524228513,0.237416685,-0.123932943,0.998268962,0.490145802,0.234609723,-0.134798154,0.998879313,0.512890637,0.259902537,-0.210423127,0.998415709,0.501664281,0.258173466,-0.213775635,0.998369157,0.540556669,0.306660861,-0.090903714,0.995843172,0.470616788,0.294006258,-0.129495531,0.997302175,0.544996917,0.184440494,-0.118492931,0.983825624,0.46529758,0.191947117,-0.208554119,0.994515419,0.533891797,0.079674527,-0.12267442,0.958779573,0.480610698,0.091594271,-0.218492001,0.973004103,0.531149924,0.061918437,-0.146423012,0.881036878,0.486387372,0.074822001,-0.251785487,0.915938139,0.526273072,0.062244166,-0.146158472,0.871866405,0.489295572,0.074626818,-0.240895301,0.906226218,0.525543988,0.068172716,-0.127475992,0.877732277,0.489005864,0.080117688,-0.220264211,0.909142017,0.521133721,0.539435446,0.009590895,0.999306202,0.474418133,0.536391079,-0.009731123,0.999233127,0.509216547,0.699110508,0.038118854,0.954378903,0.474746823,0.70266062,0.025245471,0.972734571,0.500313759,0.844604194,0.258371413,0.946846545,0.477749795,0.845857561,0.236253038,0.965239704,0.496553689,0.860196352,0.275538534,0.829550326,0.476004392,0.860850334,0.252399921,0.771279454,0.508103609,0.894199669,0.171390459,0.919634163,0.476094246,0.894931316,0.140625402,0.93569392
mountain,0.507964671,0.244831696,-0.247993544,0.999474585,0.512894034,0.23074095,-0.227100685,0.99913764,0.515510857,0.230520666,-0.227043882,0.998699963,0.51877737,0.230467737,-0.227098882,0.998950958,0.503945053,0.231356159,-0.229484618,0.998989701,0.50028187,0.231656983,-0.229560465,0.998673201,0.496249676,0.231663004,-0.229587495,0.99906528,0.524284124,0.237268165,-0.123690076,0.998254478,0.490157574,0.23443377,-0.134633586,0.9988662,0.512950897,0.259840399,-0.209890902,0.99839443,0.501701295,0.258140415,-0.213252187,0.99834609,0.540564895,0.30656296,-0.090098001,0.995876312,0.47062704,0.293916166,-0.128917783,0.997300804,0.544988692,0.183659926,-0.114313476,0.983775973,0.465392858,0.191586003,-0.20507364,0.99444741,0.533916354,0.079416238,-0.11425209,0.958671331,0.480728894,0.091320403,-0.213281274,0.972508311,0.531186044,0.061734613,-0.137530833,0.880842268,0.486502528,0.074669771,-0.246151611,0.914627194,0.526280642,0.062138382,-0.137421384,0.871733129,0.489401788,0.074433483,-0.235482797,0.904824436,0.525546312,0.068017907,-0.119051464,0.87753886,0.489082783,0.079899482,-0.215161726,0.907882392,0.521135271,0.539434612,0.009858955,0.999311626,0.474420011,0.536383808,-0.01000038,0.999235034,0.509244978,0.69900322,0.038783416,0.954146445,0.474753827,0.702583313,0.024773154,0.972492039,0.500363767,0.844577789,0.258079052,0.946822762,0.477763146,0.845826387,0.235384822,0.965092599,0.49655509,0.860195398,0.275108784,0.829740644,0.475999564,0.860849559,0.251507193,0.770601451,0.508327901,0.894172192,0.170885608,0.919517457,0.47622633,0.894908905,0.139921576,0.935473442
mountain,0.507999182,0.244779408,-0.259680718,0.999467075,0.512910783,0.230658635,-0.239269406,0.999126136,0.515523195,0.230439067,-0.239211544,0.998683572,0.51878643,0.230388477,-0.239266813,0.998939276,0.50397414,0.231244668,-0.241960555,0.998973787,0.500315785,0.231526017,-0.242037192,0.998651505,0.496285886,0.231511116,-0.242064789,0.999048948,0.524297237,0.237221718,-0.136470661,0.998227358,0.49016875,0.234289527,-0.148872599,0.9988451,0.512963057,0.259799719,-0.221608639,0.998373628,0.50172168,0.258122355,-0.225424677,0.998319507,0.540571094,0.306444496,-0.101586886,0.995903969,0.470631778,0.293823212,-0.14271754,0.997277617,0.544945717,0.183407977,-0.127094626,0.983751833,0.465538323,0.191068396,-0.220522925,0.99439019,0.533920109,0.079046763,-0.130989805,0.958784699,0.480796635,0.090953059,-0.229163751,0.972035289,0.531188965,0.061491862,-0.154796138,0.881194592,0.486575872,0.074413456,-0.261842459,0.913363814,0.526280224,0.06197175,-0.154485404,0.872125387,0.489465088,0.074070759,-0.251253456,0.903416514,0.525545597,0.067776643,-0.135747045,0.877786994,0.489129126,0.079511531,-0.230867952,0.906570971,0.521134675,0.539430082,0.010500408,0.999306917,0.474414915,0.536339939,-0.010655302,0.999224067,0.509247303,0.698962986,0.042655371,0.953112721,0.474765748,0.702540576,0.025544299,0.971862555,0.500380993,0.84456706,0.258994788,0.945996046,0.477801025,0.845769823,0.235448971,0.964351356,0.496557146,0.860166311,0.275806606,0.827600002,0.476005644,0.860782564,0.251586288,0.767891884,0.508326411,0.894193172,0.171945378,0.918432713,0.47638613,0.894898653,0.140357241,0.934396863
